Employee_ID,Age,Gender,Department,Role,Tenure_Years,Employment_Type,Education_Level,Marital_Status,Work_Location
E13115,42,Male,Engineering,Data Scientist,10.9,Full-Time,Bachelor,Single,Remote
E13116,35,Female,Product,UX Designer,7.1,Full-Time,Bachelor,Married,Remote
E13117,26,Female,Operations,Supply Chain Analyst,1.6,Full-Time,Master,Single,Chicago
E13118,27,Male,Engineering,Senior Engineer,2.3,Full-Time,Bachelor,Married,Denver
E13119,30,Female,Sales,Account Manager,3.7,Full-Time,Bachelor,Married,Atlanta
E13120,36,Male,Engineering,Senior Engineer,4.1,Full-Time,Master,Divorced,Seattle
E13121,38,Male,Sales,Business Development Rep,10.6,Full-Time,Master,Single,San Francisco
E13122,33,Female,Sales,Sales Manager,3.8,Full-Time,PhD,Married,Austin
E13123,28,Female,Engineering,Senior Engineer,1.6,Part-Time,High School,Divorced,Atlanta
E13124,34,Male,Marketing,Content Strategist,5.0,Full-Time,Bachelor,Single,Atlanta
E13125,33,Male,Operations,Operations Analyst,3.0,Contract,PhD,Married,New York
E13126,43,Female,Finance,Accountant,10.7,Full-Time,Master,Single,New York
E13127,41,Female,Operations,Process Engineer,11.0,Full-Time,Master,Married,Austin
E13128,36,Female,Engineering,Data Scientist,5.9,Full-Time,Master,Married,Boston
E13129,30,Male,Customer Support,Senior Support Agent,2.6,Part-Time,Master,Divorced,Chicago
E13130,39,Female,Product,Associate PM,6.2,Full-Time,Master,Single,New York
E13131,43,Male,Product,UX Designer,8.9,Full-Time,Associate,Married,Austin
E13132,29,Female,Product,Senior PM,2.2,Full-Time,Master,Married,Boston
E13133,31,Male,Customer Support,Senior Support Agent,2.4,Contract,Master,Married,Seattle
E13134,29,Female,HR,HR Generalist,2.5,Full-Time,High School,Single,New York
E13135,25,Female,Engineering,Software Engineer,1.1,Full-Time,Bachelor,Single,Austin
E13136,22,Female,Finance,Financial Analyst,0.5,Part-Time,Bachelor,Single,Boston
E13137,39,Female,Operations,Process Engineer,7.4,Full-Time,Master,Single,Boston
E13138,35,Female,Operations,Process Engineer,7.5,Full-Time,Master,Married,Boston
E13139,35,Female,HR,L&D Specialist,8.9,Full-Time,Master,Single,Denver
E13140,37,Female,Engineering,DevOps Engineer,6.8,Contract,Master,Married,Atlanta
E13141,27,Female,Marketing,Marketing Analyst,1.9,Full-Time,Bachelor,Married,Remote
E13142,28,Female,Customer Support,Support Specialist,1.8,Part-Time,Master,Single,Austin
E13143,35,Male,Finance,Accountant,8.9,Full-Time,Bachelor,Single,Chicago
E13144,38,Male,HR,L&D Specialist,6.4,Full-Time,Master,Single,Chicago
E13145,22,Male,Sales,Sales Executive,0.5,Full-Time,Bachelor,Married,Chicago
E13146,40,Male,Sales,Business Development Rep,9.1,Full-Time,High School,Married,Seattle
E13147,27,Female,Customer Support,Customer Success Manager,3.4,Full-Time,Bachelor,Married,Boston
E13148,37,Male,Operations,Process Engineer,7.7,Full-Time,Bachelor,Divorced,Austin
E13149,42,Male,Product,UX Designer,10.7,Contract,Master,Single,New York
E13150,27,Male,Marketing,Content Strategist,2.3,Full-Time,Bachelor,Married,Remote
E13151,41,Male,Finance,Accountant,11.5,Full-Time,Bachelor,Married,Remote
E13152,33,Male,Sales,Sales Executive,3.6,Full-Time,PhD,Single,New York
E13153,22,Female,Operations,Operations Analyst,0.5,Full-Time,Bachelor,Divorced,Chicago
E13154,27,Female,Marketing,Marketing Analyst,1.8,Full-Time,PhD,Divorced,Boston
E13155,22,Male,Marketing,Marketing Analyst,0.5,Full-Time,PhD,Married,Austin
E13156,38,Male,Finance,Accountant,5.7,Full-Time,Bachelor,Married,Seattle
E13157,31,Female,Customer Support,Senior Support Agent,3.6,Part-Time,Associate,Married,Denver
E13158,25,Female,Engineering,Tech Lead,1.7,Full-Time,Master,Married,Denver
E13159,43,Male,Product,Senior PM,9.9,Part-Time,Master,Married,Boston
E13160,36,Male,Sales,Sales Manager,7.6,Full-Time,Bachelor,Single,New York
E13161,32,Male,Marketing,Brand Manager,5.7,Full-Time,Bachelor,Single,Boston
E13162,34,Male,Engineering,Software Engineer,4.2,Full-Time,Master,Single,San Francisco
E13163,31,Male,Sales,Business Development Rep,5.4,Full-Time,Bachelor,Married,Remote
E13164,34,Female,HR,L&D Specialist,8.3,Full-Time,Bachelor,Married,San Francisco
E13165,26,Female,Engineering,Tech Lead,2.2,Full-Time,PhD,Married,San Francisco
E13166,39,Male,HR,HR Manager,7.7,Full-Time,PhD,Married,Atlanta
E13167,33,Female,Customer Support,Senior Support Agent,3.0,Full-Time,Bachelor,Single,Atlanta
E13168,34,Non-Binary,Engineering,Senior Engineer,3.7,Full-Time,Associate,Single,Seattle
E13169,29,Female,Operations,Operations Analyst,2.2,Full-Time,Master,Married,Boston
E13170,41,Female,Marketing,Digital Marketer,11.4,Full-Time,Bachelor,Married,Remote
E13171,28,Female,Operations,Operations Analyst,1.6,Full-Time,Associate,Divorced,Denver
E13172,29,Male,Sales,Sales Executive,1.5,Part-Time,Master,Married,Remote
E13173,39,Male,Engineering,DevOps Engineer,7.8,Contract,PhD,Married,Denver
E13174,40,Non-Binary,Engineering,Data Scientist,12.8,Full-Time,Bachelor,Divorced,Seattle
E13175,38,Male,Engineering,DevOps Engineer,10.5,Contract,Master,Single,New York
E13176,43,Female,Engineering,Data Scientist,15.3,Full-Time,Associate,Single,Austin
E13177,35,Female,Operations,Supply Chain Analyst,5.4,Full-Time,Bachelor,Married,Remote
E13178,29,Male,Product,Senior PM,2.9,Full-Time,Associate,Married,San Francisco
E13179,23,Female,Product,Product Manager,0.5,Part-Time,Associate,Married,Denver
E13180,43,Female,Operations,Process Engineer,9.6,Full-Time,Bachelor,Single,San Francisco
E13181,37,Male,Engineering,DevOps Engineer,8.7,Full-Time,Master,Divorced,New York
E13182,37,Male,Sales,Sales Manager,6.1,Full-Time,Bachelor,Married,Seattle
E13183,34,Female,Sales,Business Development Rep,4.3,Full-Time,Bachelor,Single,San Francisco
E13184,26,Male,Sales,Account Manager,1.4,Part-Time,Bachelor,Single,Boston
E13185,32,Male,HR,Recruiter,3.7,Full-Time,Master,Married,San Francisco
E13186,34,Male,HR,Recruiter,3.7,Full-Time,Bachelor,Married,Boston
E13187,32,Female,Sales,Sales Manager,4.4,Contract,Associate,Married,Boston
E13188,37,Female,Sales,Account Manager,4.5,Full-Time,Bachelor,Single,San Francisco
E13189,36,Female,Product,Senior PM,6.1,Full-Time,Associate,Single,San Francisco
E13190,46,Male,Product,UX Designer,8.9,Contract,Bachelor,Married,Boston
E13191,40,Non-Binary,Sales,Business Development Rep,10.1,Full-Time,Associate,Married,Denver
E13192,29,Male,Customer Support,Customer Success Manager,4.9,Full-Time,Master,Single,Austin
E13193,43,Male,Customer Support,Customer Success Manager,10.8,Full-Time,Master,Divorced,Austin
E13194,29,Male,Sales,Sales Manager,3.5,Full-Time,Bachelor,Single,San Francisco
E13195,32,Male,Sales,Account Manager,4.8,Full-Time,Bachelor,Married,Austin
E13196,25,Male,HR,HR Generalist,0.8,Full-Time,Bachelor,Single,Remote
E13197,47,Male,Customer Support,Customer Success Manager,8.2,Full-Time,PhD,Married,Austin
E13198,34,Male,Product,Product Manager,3.1,Full-Time,Associate,Divorced,Boston
E13199,39,Male,Engineering,Data Scientist,9.5,Full-Time,Master,Single,Seattle
E13200,34,Male,Marketing,Brand Manager,5.9,Full-Time,Bachelor,Married,Remote
E13201,39,Female,Finance,Accountant,6.0,Full-Time,Bachelor,Single,Chicago
E13202,42,Male,HR,L&D Specialist,13.0,Full-Time,Bachelor,Married,Chicago
E13203,39,Male,Engineering,DevOps Engineer,6.4,Part-Time,Bachelor,Married,Seattle
E13204,24,Female,Product,Product Manager,0.8,Full-Time,Bachelor,Married,Austin
E13205,36,Male,Operations,Process Engineer,9.6,Full-Time,Associate,Married,Seattle
E13206,38,Male,Product,UX Designer,11.1,Full-Time,Bachelor,Single,New York
E13207,36,Male,Product,Associate PM,6.3,Full-Time,Master,Single,Austin
E13208,37,Female,Operations,Supply Chain Analyst,5.1,Full-Time,Master,Single,Boston
E13209,35,Female,Marketing,Digital Marketer,7.8,Full-Time,Bachelor,Single,Remote
E13210,41,Male,Finance,Accountant,8.0,Contract,High School,Single,Atlanta
E13211,40,Male,Engineering,Data Scientist,13.7,Full-Time,Associate,Divorced,Seattle
E13212,32,Male,Operations,Operations Analyst,2.6,Full-Time,Master,Single,San Francisco
E13213,52,Female,Engineering,Data Scientist,10.6,Full-Time,Bachelor,Single,San Francisco
E13214,34,Female,Operations,Supply Chain Analyst,6.9,Full-Time,Master,Married,Chicago
E13215,35,Female,Sales,Account Manager,3.3,Full-Time,Master,Divorced,Austin
E13216,29,Male,Engineering,Senior Engineer,2.1,Full-Time,Bachelor,Married,Boston
E13217,31,Male,Engineering,Senior Engineer,3.2,Contract,Master,Single,Seattle
E13218,32,Male,Engineering,Senior Engineer,4.3,Full-Time,Master,Married,Seattle
E13219,31,Female,Operations,Operations Manager,3.7,Full-Time,Master,Married,Denver
E13220,41,Male,Operations,Operations Manager,7.9,Full-Time,Master,Divorced,Denver
E13221,30,Male,HR,HR Manager,3.8,Full-Time,Bachelor,Married,Chicago
E13222,34,Female,Engineering,Senior Engineer,3.4,Full-Time,Master,Single,Denver
E13223,34,Male,Engineering,Data Scientist,7.3,Contract,Master,Married,New York
E13224,30,Female,Engineering,Software Engineer,2.8,Full-Time,Master,Married,Austin
E13225,36,Female,Engineering,Senior Engineer,5.7,Full-Time,Master,Divorced,Atlanta
E13226,26,Male,Customer Support,Support Specialist,1.2,Full-Time,Associate,Single,Denver
E13227,22,Female,Sales,Sales Executive,0.5,Full-Time,Bachelor,Single,Seattle
E13228,38,Female,Sales,Business Development Rep,5.9,Part-Time,PhD,Married,San Francisco
E13229,32,Male,Engineering,Senior Engineer,2.8,Full-Time,Bachelor,Married,Atlanta
E13230,41,Female,Sales,Business Development Rep,8.9,Full-Time,Bachelor,Married,Atlanta
E13231,36,Female,HR,HR Generalist,3.1,Full-Time,Bachelor,Single,Denver
E13232,30,Female,Finance,Senior Analyst,2.9,Full-Time,Associate,Divorced,Boston
E13233,32,Female,Sales,Sales Manager,3.5,Full-Time,Bachelor,Married,Denver
E13234,23,Male,Engineering,Software Engineer,0.5,Part-Time,Bachelor,Married,Atlanta
E13235,39,Male,Marketing,Digital Marketer,11.1,Full-Time,Bachelor,Married,Seattle
E13236,37,Female,Sales,Sales Manager,6.3,Full-Time,Master,Married,Austin
E13237,33,Male,Engineering,Tech Lead,5.0,Full-Time,Bachelor,Single,Remote
E13238,42,Female,Customer Support,Customer Success Manager,13.7,Full-Time,Master,Single,Boston
E13239,37,Male,Finance,Finance Manager,6.9,Full-Time,Bachelor,Divorced,Austin
E13240,35,Female,Finance,Finance Manager,7.8,Part-Time,Master,Married,San Francisco
E13241,28,Male,Marketing,Content Strategist,1.7,Full-Time,Master,Single,Denver
E13242,30,Male,Marketing,Content Strategist,3.7,Full-Time,Associate,Divorced,Austin
E13243,22,Female,HR,HR Generalist,0.5,Contract,Bachelor,Divorced,Chicago
E13244,36,Female,Operations,Supply Chain Analyst,4.3,Full-Time,Master,Married,Boston
E13245,39,Male,Operations,Process Engineer,11.7,Full-Time,Master,Single,San Francisco
E13246,43,Male,Engineering,Data Scientist,15.7,Full-Time,Master,Single,Atlanta
E13247,34,Female,HR,HR Manager,4.1,Part-Time,Bachelor,Married,Denver
E13248,40,Female,Marketing,Digital Marketer,12.3,Full-Time,PhD,Married,Austin
E13249,35,Male,Product,Senior PM,4.4,Full-Time,Bachelor,Divorced,Remote
E13250,32,Male,Finance,Senior Analyst,4.2,Full-Time,Associate,Divorced,New York
E13251,22,Male,HR,HR Generalist,0.5,Full-Time,Bachelor,Divorced,San Francisco
E13252,36,Female,Engineering,DevOps Engineer,6.1,Full-Time,Associate,Single,Austin
E13253,35,Male,Finance,Finance Manager,6.9,Full-Time,Master,Married,Seattle
E13254,25,Male,Engineering,Software Engineer,0.8,Full-Time,Master,Married,Atlanta
E13255,31,Male,Sales,Sales Executive,1.8,Part-Time,Master,Single,San Francisco
E13256,25,Female,Engineering,Software Engineer,0.8,Full-Time,Master,Single,San Francisco
E13257,29,Female,Operations,Operations Analyst,1.7,Full-Time,Bachelor,Married,Seattle
E13258,32,Male,Engineering,Senior Engineer,4.2,Full-Time,PhD,Single,San Francisco
E13259,34,Male,Marketing,Content Strategist,3.6,Full-Time,Bachelor,Divorced,Chicago
E13260,42,Female,Customer Support,Customer Success Manager,12.9,Contract,Master,Single,Denver
E13261,45,Male,Engineering,Data Scientist,10.1,Contract,Master,Married,Denver
E13262,22,Male,HR,HR Generalist,0.5,Part-Time,Bachelor,Divorced,Boston
E13263,43,Female,Marketing,Digital Marketer,9.1,Full-Time,High School,Divorced,Denver
E13264,41,Female,Engineering,Tech Lead,9.4,Part-Time,Bachelor,Married,Atlanta
E13265,37,Non-Binary,Product,UX Designer,5.8,Part-Time,Master,Married,Chicago
E13266,43,Male,Engineering,Data Scientist,11.8,Full-Time,Master,Divorced,Atlanta
E13267,28,Male,HR,HR Manager,2.0,Full-Time,Master,Divorced,Remote
E13268,22,Female,Finance,Financial Analyst,0.5,Contract,Bachelor,Married,Denver
E13269,29,Male,Finance,Senior Analyst,1.9,Full-Time,Associate,Married,Remote
E13270,29,Male,Operations,Operations Manager,3.2,Full-Time,PhD,Married,Seattle
E13271,37,Male,Sales,Business Development Rep,6.1,Full-Time,Bachelor,Married,Seattle
E13272,31,Female,Engineering,Tech Lead,2.9,Full-Time,Master,Married,Austin
E13273,25,Female,Operations,Operations Analyst,0.7,Full-Time,Master,Married,San Francisco
E13274,28,Male,HR,HR Generalist,1.3,Full-Time,Master,Married,Seattle
E13275,28,Male,Product,Associate PM,2.3,Full-Time,Bachelor,Single,Austin
E13276,41,Female,Product,UX Designer,13.2,Full-Time,Bachelor,Married,New York
E13277,41,Female,Product,UX Designer,6.9,Full-Time,Master,Single,San Francisco
E13278,38,Female,HR,HR Generalist,4.7,Full-Time,Bachelor,Married,San Francisco
E13279,40,Male,Sales,Sales Manager,7.5,Contract,Master,Married,Denver
E13280,39,Male,Product,UX Designer,8.0,Full-Time,High School,Married,San Francisco
E13281,33,Female,Marketing,Brand Manager,4.4,Full-Time,Master,Single,Remote
E13282,29,Female,Engineering,Software Engineer,2.7,Full-Time,PhD,Single,Chicago
E13283,29,Male,Product,Product Manager,1.4,Full-Time,PhD,Divorced,San Francisco
E13284,33,Male,Product,Senior PM,5.9,Full-Time,Bachelor,Divorced,Atlanta
E13285,42,Male,Marketing,Digital Marketer,8.8,Full-Time,Bachelor,Single,San Francisco
E13286,22,Male,Engineering,Software Engineer,0.5,Full-Time,Bachelor,Single,Denver
E13287,31,Male,Marketing,Content Strategist,3.2,Full-Time,Bachelor,Single,Chicago
E13288,30,Female,Product,Product Manager,2.1,Full-Time,Bachelor,Married,Denver
E13289,37,Male,Customer Support,Customer Success Manager,5.7,Contract,Master,Married,Chicago
E13290,31,Male,Engineering,Senior Engineer,2.5,Full-Time,High School,Married,Denver
E13291,27,Male,Engineering,Software Engineer,1.3,Full-Time,Bachelor,Married,Boston
E13292,35,Female,Product,UX Designer,8.3,Full-Time,Bachelor,Married,San Francisco
E13293,43,Female,Marketing,Digital Marketer,7.9,Full-Time,Bachelor,Single,New York
E13294,24,Male,HR,HR Generalist,0.7,Full-Time,Associate,Married,Chicago
E13295,40,Male,Customer Support,Customer Success Manager,8.1,Full-Time,Bachelor,Married,Remote
E13296,37,Female,Engineering,Tech Lead,8.5,Full-Time,Master,Married,Chicago
E13297,24,Male,Finance,Financial Analyst,0.6,Full-Time,Master,Divorced,Chicago
E13298,28,Male,Engineering,Software Engineer,1.4,Contract,Bachelor,Married,Remote
E13299,24,Female,Marketing,Marketing Analyst,0.8,Full-Time,Bachelor,Single,Remote
E13300,44,Male,Product,UX Designer,8.2,Full-Time,Bachelor,Single,Austin
E13301,34,Non-Binary,Marketing,Digital Marketer,6.6,Full-Time,High School,Married,New York
E13302,25,Male,Customer Support,Support Specialist,0.9,Part-Time,Bachelor,Single,Atlanta
E13303,27,Male,Finance,Senior Analyst,1.7,Full-Time,Master,Single,Atlanta
E13304,26,Male,Sales,Account Manager,2.0,Contract,High School,Single,Boston
E13305,38,Male,Sales,Account Manager,7.4,Full-Time,High School,Divorced,New York
E13306,37,Male,Sales,Sales Manager,8.2,Full-Time,Associate,Single,Chicago
E13307,29,Female,Marketing,Marketing Analyst,2.8,Part-Time,Bachelor,Single,Boston
E13308,32,Male,Engineering,Tech Lead,4.4,Full-Time,Bachelor,Divorced,Boston
E13309,42,Male,Sales,Business Development Rep,7.7,Full-Time,Bachelor,Married,New York
E13310,25,Female,Marketing,Marketing Analyst,1.1,Full-Time,Associate,Single,Remote
E13311,38,Female,Operations,Supply Chain Analyst,6.6,Full-Time,PhD,Married,San Francisco
E13312,25,Female,Operations,Operations Analyst,0.7,Full-Time,Master,Single,Atlanta
E13313,25,Female,Operations,Operations Analyst,0.9,Full-Time,Master,Married,Boston
E13314,45,Male,Engineering,Data Scientist,15.4,Full-Time,Bachelor,Married,New York
E13315,42,Male,Engineering,DevOps Engineer,8.2,Full-Time,Bachelor,Single,San Francisco
E13316,30,Male,Operations,Operations Analyst,3.0,Full-Time,Master,Married,Boston
E13317,31,Non-Binary,HR,Recruiter,3.8,Full-Time,Bachelor,Married,San Francisco
E13318,37,Male,Engineering,DevOps Engineer,6.0,Full-Time,Bachelor,Married,Austin
E13319,39,Male,Product,UX Designer,11.0,Contract,Master,Married,Denver
E13320,32,Male,Product,Senior PM,5.9,Full-Time,Bachelor,Single,Chicago
E13321,44,Male,HR,L&D Specialist,9.0,Contract,Bachelor,Single,Seattle
E13322,22,Male,Engineering,Senior Engineer,0.5,Full-Time,Bachelor,Divorced,Chicago
E13323,32,Male,Operations,Supply Chain Analyst,4.2,Full-Time,Master,Married,Atlanta
E13324,36,Male,Finance,Accountant,8.9,Full-Time,Master,Married,Seattle
E13325,24,Male,Product,Senior PM,0.6,Full-Time,Master,Single,Boston
E13326,26,Male,Operations,Operations Manager,1.2,Contract,Bachelor,Married,Boston
E13327,31,Female,Product,Product Manager,3.1,Full-Time,Master,Married,Austin
E13328,28,Female,HR,HR Generalist,1.7,Full-Time,PhD,Single,Austin
E13329,48,Male,Engineering,Data Scientist,10.6,Contract,Master,Single,New York
E13330,45,Female,Operations,Process Engineer,13.1,Full-Time,Bachelor,Married,Boston
E13331,33,Male,Finance,Senior Analyst,5.3,Full-Time,Master,Single,Austin
E13332,36,Male,Operations,Supply Chain Analyst,8.2,Full-Time,Master,Married,Boston
E13333,35,Female,Engineering,Tech Lead,5.0,Full-Time,Master,Married,Atlanta
E13334,24,Male,Engineering,Tech Lead,1.1,Full-Time,Master,Single,Denver
E13335,29,Male,Customer Support,Support Team Lead,3.6,Contract,Master,Married,Denver
E13336,39,Female,Operations,Process Engineer,6.9,Full-Time,Master,Single,New York
E13337,41,Male,Customer Support,Customer Success Manager,10.7,Full-Time,Associate,Divorced,Seattle
E13338,33,Male,Operations,Operations Manager,2.8,Full-Time,Bachelor,Divorced,Remote
E13339,31,Female,Finance,Finance Manager,4.6,Full-Time,Associate,Married,New York
E13340,32,Male,Operations,Operations Analyst,3.5,Full-Time,Bachelor,Single,Boston
E13341,44,Female,Product,UX Designer,12.5,Full-Time,Master,Divorced,New York
E13342,35,Male,Finance,Senior Analyst,3.8,Full-Time,Bachelor,Divorced,Boston
E13343,35,Male,Finance,Senior Analyst,5.3,Full-Time,High School,Married,Remote
E13344,36,Female,Engineering,DevOps Engineer,5.8,Full-Time,Bachelor,Married,Seattle
